time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-23 00:00:00+00:00,26,24,3558,470
2024-02-24 00:00:00+00:00,26,17,2841,298
2024-02-25 00:00:00+00:00,9,9,2665,281
2024-02-26 00:00:00+00:00,30,29,3503,451
2024-02-27 00:00:00+00:00,28,26,3434,504
2024-02-28 00:00:00+00:00,26,22,3378,471
2024-02-29 00:00:00+00:00,25,22,3274,425
2024-03-01 00:00:00+00:00,23,20,2753,385
2024-03-02 00:00:00+00:00,15,15,2645,313
2024-03-03 00:00:00+00:00,14,14,2724,304
2024-03-04 00:00:00+00:00,47,46,5421,927
2024-03-05 00:00:00+00:00,118,114,8659,1108
2024-03-06 00:00:00+00:00,48,45,5603,786
2024-03-07 00:00:00+00:00,32,26,4310,725
