time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-15 00:00:00+00:00,26,20,2836,332
2024-05-16 00:00:00+00:00,16,11,2075,282
2024-05-17 00:00:00+00:00,20,15,2410,282
2024-05-18 00:00:00+00:00,23,19,1471,174
2024-05-19 00:00:00+00:00,18,16,1797,188
2024-05-20 00:00:00+00:00,35,22,2074,297
2024-05-21 00:00:00+00:00,14,9,3019,353
2024-05-22 00:00:00+00:00,20,14,2957,309
2024-05-23 00:00:00+00:00,16,11,2234,298
2024-05-24 00:00:00+00:00,29,19,2615,289
2024-05-25 00:00:00+00:00,15,13,1719,152
2024-05-26 00:00:00+00:00,12,10,1733,189
2024-05-27 00:00:00+00:00,26,20,2298,282
2024-05-28 00:00:00+00:00,12,8,3142,342
