time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-17 00:00:00+00:00,38,20,492,150
2026-01-18 00:00:00+00:00,26,17,504,155
2026-01-19 00:00:00+00:00,26,15,706,202
2026-01-20 00:00:00+00:00,40,24,739,211
2026-01-21 00:00:00+00:00,47,23,836,219
2026-01-22 00:00:00+00:00,23,15,611,185
2026-01-23 00:00:00+00:00,28,16,629,182
2026-01-24 00:00:00+00:00,37,17,412,131
2026-01-25 00:00:00+00:00,32,20,610,137
2026-01-26 00:00:00+00:00,34,21,1061,212
2026-01-27 00:00:00+00:00,36,17,729,188
2026-01-28 00:00:00+00:00,49,23,714,208
2026-01-29 00:00:00+00:00,51,28,712,167
2026-01-30 00:00:00+00:00,32,13,775,169
