time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-21 00:00:00+00:00,25,14,528,131
2025-09-22 00:00:00+00:00,36,26,632,214
2025-09-23 00:00:00+00:00,21,13,823,186
2025-09-24 00:00:00+00:00,36,22,679,151
2025-09-25 00:00:00+00:00,30,23,1001,178
2025-09-26 00:00:00+00:00,20,13,784,180
2025-09-27 00:00:00+00:00,26,15,482,149
2025-09-28 00:00:00+00:00,28,15,673,143
2025-09-29 00:00:00+00:00,31,14,831,194
2025-09-30 00:00:00+00:00,67,14,561,168
2025-10-01 00:00:00+00:00,27,16,714,175
2025-10-02 00:00:00+00:00,37,15,628,131
2025-10-03 00:00:00+00:00,28,17,541,137
2025-10-04 00:00:00+00:00,21,10,406,98
