time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-13 00:00:00+00:00,18,17,2610,353
2023-12-14 00:00:00+00:00,25,24,2970,410
2023-12-15 00:00:00+00:00,25,22,1929,279
2023-12-16 00:00:00+00:00,66,13,2117,189
2023-12-17 00:00:00+00:00,17,16,2036,221
2023-12-18 00:00:00+00:00,30,26,3714,404
2023-12-19 00:00:00+00:00,20,14,3122,337
2023-12-20 00:00:00+00:00,30,27,2686,319
2023-12-21 00:00:00+00:00,19,17,2755,336
2023-12-22 00:00:00+00:00,18,17,2133,267
2023-12-23 00:00:00+00:00,8,8,1483,199
2023-12-24 00:00:00+00:00,21,20,2131,181
2023-12-25 00:00:00+00:00,14,14,2328,265
2023-12-26 00:00:00+00:00,16,14,2299,286
