time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-10 00:00:00+00:00,18,12,439,141
2026-01-11 00:00:00+00:00,35,15,591,159
2026-01-12 00:00:00+00:00,30,18,689,219
2026-01-13 00:00:00+00:00,24,14,679,194
2026-01-14 00:00:00+00:00,28,14,966,224
2026-01-15 00:00:00+00:00,36,15,831,199
2026-01-16 00:00:00+00:00,42,20,541,174
2026-01-17 00:00:00+00:00,38,20,492,150
2026-01-18 00:00:00+00:00,26,17,504,155
2026-01-19 00:00:00+00:00,26,15,706,202
2026-01-20 00:00:00+00:00,40,24,739,211
2026-01-21 00:00:00+00:00,47,23,836,219
2026-01-22 00:00:00+00:00,23,15,611,185
2026-01-23 00:00:00+00:00,28,16,629,182
