time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-01 00:00:00+00:00,82,67,7411,1254
2023-06-02 00:00:00+00:00,100,89,7926,1333
2023-06-03 00:00:00+00:00,51,44,4534,632
2023-06-04 00:00:00+00:00,59,44,3995,589
2023-06-05 00:00:00+00:00,58,50,6170,808
2023-06-06 00:00:00+00:00,56,46,5495,737
2023-06-07 00:00:00+00:00,52,41,6112,691
2023-06-08 00:00:00+00:00,54,43,5826,691
2023-06-09 00:00:00+00:00,56,48,5586,626
2023-06-10 00:00:00+00:00,30,27,3320,440
2023-06-11 00:00:00+00:00,31,30,3925,457
2023-06-12 00:00:00+00:00,65,58,5607,734
2023-06-13 00:00:00+00:00,48,38,5634,763
2023-06-14 00:00:00+00:00,48,41,5273,656
