time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-25 00:00:00+00:00,12,12,2485,324
2024-01-26 00:00:00+00:00,16,15,3080,302
2024-01-27 00:00:00+00:00,8,8,2539,219
2024-01-28 00:00:00+00:00,4,4,1875,211
2024-01-29 00:00:00+00:00,23,21,3234,324
2024-01-30 00:00:00+00:00,11,11,2740,334
2024-01-31 00:00:00+00:00,11,10,3106,351
2024-02-01 00:00:00+00:00,19,15,2917,329
2024-02-02 00:00:00+00:00,23,23,2379,309
2024-02-03 00:00:00+00:00,13,11,2095,201
2024-02-04 00:00:00+00:00,13,11,2612,263
2024-02-05 00:00:00+00:00,15,14,2401,315
2024-02-06 00:00:00+00:00,18,15,2826,323
2024-02-07 00:00:00+00:00,20,16,2680,315
